r,t,y,NewCapacity
RE1,PHL_TRA_VAN_H2,2026,0
RE1,PHL_TRA_VAN_H2,2027,0
RE1,PHL_TRA_VAN_H2,2028,0
RE1,PHL_TRA_VAN_H2,2029,0
RE1,PHL_TRA_VAN_H2,2030,0
RE1,PHL_TRA_VAN_H2,2031,0
RE1,PHL_TRA_VAN_H2,2032,0
RE1,PHL_TRA_VAN_H2,2033,0
RE1,PHL_TRA_VAN_H2,2034,0
RE1,PHL_TRA_VAN_H2,2035,0
RE1,PHL_TRA_VAN_H2,2036,0
RE1,PHL_TRA_VAN_H2,2037,0
RE1,PHL_TRA_VAN_H2,2038,0
RE1,PHL_TRA_VAN_H2,2039,0
RE1,PHL_TRA_VAN_H2,2040,0
RE1,PHL_TRA_VAN_H2,2041,0
RE1,PHL_TRA_VAN_H2,2042,0
RE1,PHL_TRA_VAN_H2,2043,0
RE1,PHL_TRA_VAN_H2,2044,0
RE1,PHL_TRA_VAN_H2,2045,0
RE1,PHL_TRA_VAN_H2,2046,0
RE1,PHL_TRA_VAN_H2,2047,0
RE1,PHL_TRA_VAN_H2,2048,0
RE1,PHL_TRA_VAN_H2,2049,0
RE1,PHL_TRA_VAN_H2,2050,0
RE1,PHL_TRA_VAN_H2,2051,0
RE1,PHL_TRA_VAN_H2,2052,0
RE1,PHL_TRA_VAN_H2,2053,0
RE1,PHL_TRA_VAN_LIQ,2020,0
RE1,PHL_TRA_VAN_LIQ,2021,14.4227
RE1,PHL_TRA_VAN_LIQ,2022,15.4236
RE1,PHL_TRA_VAN_LIQ,2023,14.4236
RE1,PHL_TRA_VAN_LIQ,2024,15.4236
RE1,PHL_TRA_VAN_LIQ,2025,14.4236
RE1,PHL_TRA_VAN_LIQ,2026,16.9151
RE1,PHL_TRA_VAN_LIQ,2027,15.9003
RE1,PHL_TRA_VAN_LIQ,2028,16.9151
RE1,PHL_TRA_VAN_LIQ,2029,15.9003
RE1,PHL_TRA_VAN_LIQ,2030,16.9003
RE1,PHL_TRA_VAN_LIQ,2031,17.4804
RE1,PHL_TRA_VAN_LIQ,2032,18.4656
RE1,PHL_TRA_VAN_LIQ,2033,17.4804
RE1,PHL_TRA_VAN_LIQ,2034,9.4804
RE1,PHL_TRA_VAN_LIQ,2035,9.4656
RE1,PHL_TRA_VAN_LIQ,2036,26
RE1,PHL_TRA_VAN_LIQ,2037,26.9862
RE1,PHL_TRA_VAN_LIQ,2038,26.0009
RE1,PHL_TRA_VAN_LIQ,2039,26.9862
RE1,PHL_TRA_VAN_LIQ,2040,26.0009
RE1,PHL_TRA_VAN_LIQ,2041,30.3826
RE1,PHL_TRA_VAN_LIQ,2042,29.3678
RE1,PHL_TRA_VAN_LIQ,2043,30.3826
RE1,PHL_TRA_VAN_LIQ,2044,29.3826
RE1,PHL_TRA_VAN_LIQ,2045,30.3678
RE1,PHL_TRA_VAN_LIQ,2046,32.144
RE1,PHL_TRA_VAN_LIQ,2047,33.1292
RE1,PHL_TRA_VAN_LIQ,2048,32.1587
RE1,PHL_TRA_VAN_LIQ,2049,24.144
RE1,PHL_TRA_VAN_LIQ,2050,24.1292
RE1,PHL_TRA_VAN_LIQ,2051,40.826
RE1,PHL_TRA_VAN_LIQ,2052,41.7974
RE1,PHL_TRA_VAN_LIQ,2053,40.8122
RE1,PHL_TRA_VAN_NG,2020,0
RE1,PHL_TRA_VAN_NG,2021,0
RE1,PHL_TRA_VAN_NG,2022,0
RE1,PHL_TRA_VAN_NG,2023,0
RE1,PHL_TRA_VAN_NG,2024,0
RE1,PHL_TRA_VAN_NG,2025,0
RE1,PHL_TRA_VAN_NG,2026,0
RE1,PHL_TRA_VAN_NG,2027,0
RE1,PHL_TRA_VAN_NG,2028,0
RE1,PHL_TRA_VAN_NG,2029,0
RE1,PHL_TRA_VAN_NG,2030,0
RE1,PHL_TRA_VAN_NG,2031,0
RE1,PHL_TRA_VAN_NG,2032,0
RE1,PHL_TRA_VAN_NG,2033,0
RE1,PHL_TRA_VAN_NG,2034,0
RE1,PHL_TRA_VAN_NG,2035,0
RE1,PHL_TRA_VAN_NG,2036,0
RE1,PHL_TRA_VAN_NG,2037,0
RE1,PHL_TRA_VAN_NG,2038,0
RE1,PHL_TRA_VAN_NG,2039,0
RE1,PHL_TRA_VAN_NG,2040,0
RE1,PHL_TRA_VAN_NG,2041,0
RE1,PHL_TRA_VAN_NG,2042,0
RE1,PHL_TRA_VAN_NG,2043,0
RE1,PHL_TRA_VAN_NG,2044,0
RE1,PHL_TRA_VAN_NG,2045,0
RE1,PHL_TRA_VAN_NG,2046,0
RE1,PHL_TRA_VAN_NG,2047,0
RE1,PHL_TRA_VAN_NG,2048,0
RE1,PHL_TRA_VAN_NG,2049,0
RE1,PHL_TRA_VAN_NG,2050,0
RE1,PHL_TRA_VAN_NG,2051,0
RE1,PHL_TRA_VAN_NG,2052,0
RE1,PHL_TRA_VAN_NG,2053,0
RE1,PHL_TRA_VAN_ELE,2020,0
RE1,PHL_TRA_VAN_ELE,2021,0
RE1,PHL_TRA_VAN_ELE,2022,0
RE1,PHL_TRA_VAN_ELE,2023,0
RE1,PHL_TRA_VAN_ELE,2024,0
RE1,PHL_TRA_VAN_ELE,2025,0
RE1,PHL_TRA_VAN_ELE,2026,0
RE1,PHL_TRA_VAN_ELE,2027,0
RE1,PHL_TRA_VAN_ELE,2028,0
RE1,PHL_TRA_VAN_ELE,2029,0
RE1,PHL_TRA_VAN_ELE,2030,0
RE1,PHL_TRA_VAN_ELE,2031,0
RE1,PHL_TRA_VAN_ELE,2032,0
RE1,PHL_TRA_VAN_ELE,2033,0
RE1,PHL_TRA_VAN_ELE,2034,0
RE1,PHL_TRA_VAN_ELE,2035,0
RE1,PHL_TRA_VAN_ELE,2036,0
RE1,PHL_TRA_VAN_ELE,2037,0
RE1,PHL_TRA_VAN_ELE,2038,0
RE1,PHL_TRA_VAN_ELE,2039,0
RE1,PHL_TRA_VAN_ELE,2040,0
RE1,PHL_TRA_VAN_ELE,2041,0
RE1,PHL_TRA_VAN_ELE,2042,0
RE1,PHL_TRA_VAN_ELE,2043,0
RE1,PHL_TRA_VAN_ELE,2044,0
RE1,PHL_TRA_VAN_ELE,2045,0
RE1,PHL_TRA_VAN_ELE,2046,0
RE1,PHL_TRA_VAN_ELE,2047,0
RE1,PHL_TRA_VAN_ELE,2048,0
RE1,PHL_TRA_VAN_ELE,2049,0
RE1,PHL_TRA_VAN_ELE,2050,0
RE1,PHL_TRA_VAN_ELE,2051,0
RE1,PHL_TRA_VAN_ELE,2052,0
RE1,PHL_TRA_VAN_ELE,2053,0
RE1,PHL_TRA_BUS_ELE,2020,0
RE1,PHL_TRA_BUS_ELE,2021,0
RE1,PHL_TRA_BUS_ELE,2022,0
RE1,PHL_TRA_BUS_ELE,2023,0
RE1,PHL_TRA_BUS_ELE,2024,0
RE1,PHL_TRA_BUS_ELE,2025,0
RE1,PHL_TRA_BUS_ELE,2026,0
RE1,PHL_TRA_BUS_ELE,2027,0
RE1,PHL_TRA_BUS_ELE,2028,0
RE1,PHL_TRA_BUS_ELE,2029,0
RE1,PHL_TRA_BUS_ELE,2030,0
RE1,PHL_TRA_BUS_ELE,2031,0
RE1,PHL_TRA_BUS_ELE,2032,0
RE1,PHL_TRA_BUS_ELE,2033,0
RE1,PHL_TRA_BUS_ELE,2034,0
RE1,PHL_TRA_BUS_ELE,2035,0
RE1,PHL_TRA_BUS_ELE,2036,0
RE1,PHL_TRA_BUS_ELE,2037,0
RE1,PHL_TRA_BUS_ELE,2038,0
RE1,PHL_TRA_BUS_ELE,2039,0
RE1,PHL_TRA_BUS_ELE,2040,0
RE1,PHL_TRA_BUS_ELE,2041,0
RE1,PHL_TRA_BUS_ELE,2042,0
RE1,PHL_TRA_BUS_ELE,2043,0
RE1,PHL_TRA_BUS_ELE,2044,0
RE1,PHL_TRA_BUS_ELE,2045,0
RE1,PHL_TRA_BUS_ELE,2046,0
RE1,PHL_TRA_BUS_ELE,2047,0
RE1,PHL_TRA_BUS_ELE,2048,0
RE1,PHL_TRA_BUS_ELE,2049,0
RE1,PHL_TRA_BUS_ELE,2050,0
RE1,PHL_TRA_BUS_ELE,2051,0
RE1,PHL_TRA_BUS_ELE,2052,0
RE1,PHL_TRA_BUS_ELE,2053,0
RE1,PHL_TRA_BUS_LIQ,2020,0.0012
RE1,PHL_TRA_BUS_LIQ,2021,2.2883
RE1,PHL_TRA_BUS_LIQ,2022,1.2883
RE1,PHL_TRA_BUS_LIQ,2023,2.2883
RE1,PHL_TRA_BUS_LIQ,2024,1.2883
RE1,PHL_TRA_BUS_LIQ,2025,2.2935
RE1,PHL_TRA_BUS_LIQ,2026,1.2726
RE1,PHL_TRA_BUS_LIQ,2027,2.2726
RE1,PHL_TRA_BUS_LIQ,2028,1.2778
RE1,PHL_TRA_BUS_LIQ,2029,2.2726
RE1,PHL_TRA_BUS_LIQ,2030,1.279
RE1,PHL_TRA_BUS_LIQ,2031,4.5399
RE1,PHL_TRA_BUS_LIQ,2032,2.5451
RE1,PHL_TRA_BUS_LIQ,2033,4.5399
RE1,PHL_TRA_BUS_LIQ,2034,1.5399
RE1,PHL_TRA_BUS_LIQ,2035,2.5503
RE1,PHL_TRA_BUS_LIQ,2036,1.4979
RE1,PHL_TRA_BUS_LIQ,2037,2.5032
RE1,PHL_TRA_BUS_LIQ,2038,1.5084
RE1,PHL_TRA_BUS_LIQ,2039,2.5032
RE1,PHL_TRA_BUS_LIQ,2040,1.5096
RE1,PHL_TRA_BUS_LIQ,2041,4.7443
RE1,PHL_TRA_BUS_LIQ,2042,2.7443
RE1,PHL_TRA_BUS_LIQ,2043,4.7443
RE1,PHL_TRA_BUS_LIQ,2044,1.7443
RE1,PHL_TRA_BUS_LIQ,2045,2.7548
RE1,PHL_TRA_BUS_LIQ,2046,1.6761
RE1,PHL_TRA_BUS_LIQ,2047,2.6761
RE1,PHL_TRA_BUS_LIQ,2048,1.6866
RE1,PHL_TRA_BUS_LIQ,2049,2.6814
RE1,PHL_TRA_BUS_LIQ,2050,1.6826
RE1,PHL_TRA_BUS_LIQ,2051,4.9015
RE1,PHL_TRA_BUS_LIQ,2052,2.8963
RE1,PHL_TRA_BUS_LIQ,2053,4.8963
RE1,PHL_TRA_BUS_NG,2020,0
RE1,PHL_TRA_BUS_NG,2021,0
RE1,PHL_TRA_BUS_NG,2022,0
RE1,PHL_TRA_BUS_NG,2023,0
RE1,PHL_TRA_BUS_NG,2024,0
RE1,PHL_TRA_BUS_NG,2025,0
RE1,PHL_TRA_BUS_NG,2026,0
RE1,PHL_TRA_BUS_NG,2027,0
RE1,PHL_TRA_BUS_NG,2028,0
RE1,PHL_TRA_BUS_NG,2029,0
RE1,PHL_TRA_BUS_NG,2030,0
RE1,PHL_TRA_BUS_NG,2031,0
RE1,PHL_TRA_BUS_NG,2032,0
RE1,PHL_TRA_BUS_NG,2033,0
RE1,PHL_TRA_BUS_NG,2034,0
RE1,PHL_TRA_BUS_NG,2035,0
RE1,PHL_TRA_BUS_NG,2036,0
RE1,PHL_TRA_BUS_NG,2037,0
RE1,PHL_TRA_BUS_NG,2038,0
RE1,PHL_TRA_BUS_NG,2039,0
RE1,PHL_TRA_BUS_NG,2040,0
RE1,PHL_TRA_BUS_NG,2041,0
RE1,PHL_TRA_BUS_NG,2042,0
RE1,PHL_TRA_BUS_NG,2043,0
RE1,PHL_TRA_BUS_NG,2044,0
RE1,PHL_TRA_BUS_NG,2045,0
RE1,PHL_TRA_BUS_NG,2046,0
RE1,PHL_TRA_BUS_NG,2047,0
RE1,PHL_TRA_BUS_NG,2048,0
RE1,PHL_TRA_BUS_NG,2049,0
RE1,PHL_TRA_BUS_NG,2050,0
RE1,PHL_TRA_BUS_NG,2051,0
RE1,PHL_TRA_BUS_NG,2052,0
RE1,PHL_TRA_BUS_NG,2053,0
RE1,PHL_TRA_BUS_PHEV,2020,0
RE1,PHL_TRA_BUS_PHEV,2021,0
RE1,PHL_TRA_BUS_PHEV,2022,0
RE1,PHL_TRA_BUS_PHEV,2023,0
RE1,PHL_TRA_BUS_PHEV,2024,0
RE1,PHL_TRA_BUS_PHEV,2025,0
RE1,PHL_TRA_BUS_PHEV,2026,0
RE1,PHL_TRA_BUS_PHEV,2027,0
RE1,PHL_TRA_BUS_PHEV,2028,0
RE1,PHL_TRA_BUS_PHEV,2029,0
RE1,PHL_TRA_BUS_PHEV,2030,0
RE1,PHL_TRA_BUS_PHEV,2031,0
RE1,PHL_TRA_BUS_PHEV,2032,0
RE1,PHL_TRA_BUS_PHEV,2033,0
RE1,PHL_TRA_BUS_PHEV,2034,0
RE1,PHL_TRA_BUS_PHEV,2035,0
RE1,PHL_TRA_BUS_PHEV,2036,0
RE1,PHL_TRA_BUS_PHEV,2037,0
RE1,PHL_TRA_BUS_PHEV,2038,0
RE1,PHL_TRA_BUS_PHEV,2039,0
RE1,PHL_TRA_BUS_PHEV,2040,0
RE1,PHL_TRA_BUS_PHEV,2041,0
RE1,PHL_TRA_BUS_PHEV,2042,0
RE1,PHL_TRA_BUS_PHEV,2043,0
RE1,PHL_TRA_BUS_PHEV,2044,0
RE1,PHL_TRA_BUS_PHEV,2045,0
RE1,PHL_TRA_BUS_PHEV,2046,0
RE1,PHL_TRA_BUS_PHEV,2047,0
RE1,PHL_TRA_BUS_PHEV,2048,0
RE1,PHL_TRA_BUS_PHEV,2049,0
RE1,PHL_TRA_BUS_PHEV,2050,0
RE1,PHL_TRA_BUS_PHEV,2051,0
RE1,PHL_TRA_BUS_PHEV,2052,0
RE1,PHL_TRA_BUS_PHEV,2053,0
RE1,PHL_TRA_BUS_H2,2020,0
RE1,PHL_TRA_BUS_H2,2021,0
RE1,PHL_TRA_BUS_H2,2022,0
RE1,PHL_TRA_BUS_H2,2023,0
RE1,PHL_TRA_BUS_H2,2024,0
RE1,PHL_TRA_BUS_H2,2025,0
RE1,PHL_TRA_BUS_H2,2026,0
RE1,PHL_TRA_BUS_H2,2027,0
RE1,PHL_TRA_BUS_H2,2028,0
RE1,PHL_TRA_BUS_H2,2029,0
RE1,PHL_TRA_BUS_H2,2030,0
RE1,PHL_TRA_BUS_H2,2031,0
RE1,PHL_TRA_BUS_H2,2032,0
RE1,PHL_TRA_BUS_H2,2033,0
RE1,PHL_TRA_BUS_H2,2034,0
RE1,PHL_TRA_BUS_H2,2035,0
RE1,PHL_TRA_BUS_H2,2036,0
RE1,PHL_TRA_BUS_H2,2037,0
RE1,PHL_TRA_BUS_H2,2038,0
RE1,PHL_TRA_BUS_H2,2039,0
RE1,PHL_TRA_BUS_H2,2040,0
RE1,PHL_TRA_BUS_H2,2041,0
RE1,PHL_TRA_BUS_H2,2042,0
RE1,PHL_TRA_BUS_H2,2043,0
RE1,PHL_TRA_BUS_H2,2044,0
RE1,PHL_TRA_BUS_H2,2045,0
RE1,PHL_TRA_BUS_H2,2046,0
RE1,PHL_TRA_BUS_H2,2047,0
RE1,PHL_TRA_BUS_H2,2048,0
RE1,PHL_TRA_BUS_H2,2049,0
RE1,PHL_TRA_BUS_H2,2050,0
RE1,PHL_TRA_BUS_H2,2051,0
RE1,PHL_TRA_BUS_H2,2052,0
RE1,PHL_TRA_BUS_H2,2053,0
RE1,PHL_TRA_CAR_H2,2020,0
RE1,PHL_TRA_CAR_H2,2021,0
RE1,PHL_TRA_CAR_H2,2022,0
RE1,PHL_TRA_CAR_H2,2023,0
RE1,PHL_TRA_CAR_H2,2024,0
RE1,PHL_TRA_CAR_H2,2025,0
RE1,PHL_TRA_CAR_H2,2026,0
RE1,PHL_TRA_CAR_H2,2027,0
RE1,PHL_TRA_CAR_H2,2028,0
RE1,PHL_TRA_CAR_H2,2029,0
RE1,PHL_TRA_CAR_H2,2030,0
RE1,PHL_TRA_CAR_H2,2031,0
RE1,PHL_TRA_CAR_H2,2032,0
RE1,PHL_TRA_CAR_H2,2033,0
RE1,PHL_TRA_CAR_H2,2034,0
RE1,PHL_TRA_CAR_H2,2035,0
RE1,PHL_TRA_CAR_H2,2036,0
RE1,PHL_TRA_CAR_H2,2037,0
RE1,PHL_TRA_CAR_H2,2038,0
RE1,PHL_TRA_CAR_H2,2039,0
RE1,PHL_TRA_CAR_H2,2040,0
RE1,PHL_TRA_CAR_H2,2041,0
RE1,PHL_TRA_CAR_H2,2042,0
RE1,PHL_TRA_CAR_H2,2043,0
RE1,PHL_TRA_CAR_H2,2044,0
RE1,PHL_TRA_CAR_H2,2045,0
RE1,PHL_TRA_CAR_H2,2046,0
RE1,PHL_TRA_CAR_H2,2047,0
RE1,PHL_TRA_CAR_H2,2048,0
RE1,PHL_TRA_CAR_H2,2049,0
RE1,PHL_TRA_CAR_H2,2050,0
RE1,PHL_TRA_CAR_H2,2051,0
RE1,PHL_TRA_CAR_H2,2052,0
RE1,PHL_TRA_CAR_H2,2053,0
RE1,PHL_TRA_CAR_PHEV,2020,0
RE1,PHL_TRA_CAR_PHEV,2021,0
RE1,PHL_TRA_CAR_PHEV,2022,0
RE1,PHL_TRA_CAR_PHEV,2023,0
RE1,PHL_TRA_CAR_PHEV,2024,0
RE1,PHL_TRA_CAR_PHEV,2025,0
RE1,PHL_TRA_CAR_PHEV,2026,0
RE1,PHL_TRA_CAR_PHEV,2027,0
RE1,PHL_TRA_CAR_PHEV,2028,0
RE1,PHL_TRA_CAR_PHEV,2029,0
RE1,PHL_TRA_CAR_PHEV,2030,0
RE1,PHL_TRA_CAR_PHEV,2031,0
RE1,PHL_TRA_CAR_PHEV,2032,0
RE1,PHL_TRA_CAR_PHEV,2033,0
RE1,PHL_TRA_CAR_PHEV,2034,0
RE1,PHL_TRA_CAR_PHEV,2035,0
RE1,PHL_TRA_CAR_PHEV,2036,0
RE1,PHL_TRA_CAR_PHEV,2037,0
RE1,PHL_TRA_CAR_PHEV,2038,0
RE1,PHL_TRA_CAR_PHEV,2039,0
RE1,PHL_TRA_CAR_PHEV,2040,0
RE1,PHL_TRA_CAR_PHEV,2041,0
RE1,PHL_TRA_CAR_PHEV,2042,0
RE1,PHL_TRA_CAR_PHEV,2043,0
RE1,PHL_TRA_CAR_PHEV,2044,0
RE1,PHL_TRA_CAR_PHEV,2045,0
RE1,PHL_TRA_CAR_PHEV,2046,0
RE1,PHL_TRA_CAR_PHEV,2047,0
RE1,PHL_TRA_CAR_PHEV,2048,0
RE1,PHL_TRA_CAR_PHEV,2049,0
RE1,PHL_TRA_CAR_PHEV,2050,0
RE1,PHL_TRA_CAR_PHEV,2051,0
RE1,PHL_TRA_CAR_PHEV,2052,0
RE1,PHL_TRA_CAR_PHEV,2053,0
RE1,PHL_TRA_CAR_NG,2020,0
RE1,PHL_TRA_CAR_NG,2021,0
RE1,PHL_TRA_CAR_NG,2022,0
RE1,PHL_TRA_CAR_NG,2023,0
RE1,PHL_TRA_CAR_NG,2024,0
RE1,PHL_TRA_CAR_NG,2025,0
RE1,PHL_TRA_CAR_NG,2026,0
RE1,PHL_TRA_CAR_NG,2027,0
RE1,PHL_TRA_CAR_NG,2028,0
RE1,PHL_TRA_CAR_NG,2029,0
RE1,PHL_TRA_CAR_NG,2030,0
RE1,PHL_TRA_CAR_NG,2031,0
RE1,PHL_TRA_CAR_NG,2032,0
RE1,PHL_TRA_CAR_NG,2033,0
RE1,PHL_TRA_CAR_NG,2034,0
RE1,PHL_TRA_CAR_NG,2035,0
RE1,PHL_TRA_CAR_NG,2036,0
RE1,PHL_TRA_CAR_NG,2037,0
RE1,PHL_TRA_CAR_NG,2038,0
RE1,PHL_TRA_CAR_NG,2039,0
RE1,PHL_TRA_CAR_NG,2040,0
RE1,PHL_TRA_CAR_NG,2041,0
RE1,PHL_TRA_CAR_NG,2042,0
RE1,PHL_TRA_CAR_NG,2043,0
RE1,PHL_TRA_CAR_NG,2044,0
RE1,PHL_TRA_CAR_NG,2045,0
RE1,PHL_TRA_CAR_NG,2046,0
RE1,PHL_TRA_CAR_NG,2047,0
RE1,PHL_TRA_CAR_NG,2048,0
RE1,PHL_TRA_CAR_NG,2049,0
RE1,PHL_TRA_CAR_NG,2050,0
RE1,PHL_TRA_CAR_NG,2051,0
RE1,PHL_TRA_CAR_NG,2052,0
RE1,PHL_TRA_CAR_NG,2053,0
RE1,PHL_TRA_CAR_LIQ,2020,37.9937
RE1,PHL_TRA_CAR_LIQ,2021,107.5776
RE1,PHL_TRA_CAR_LIQ,2022,107.5776
RE1,PHL_TRA_CAR_LIQ,2023,106.5776
RE1,PHL_TRA_CAR_LIQ,2024,107.5776
RE1,PHL_TRA_CAR_LIQ,2025,107.5608
RE1,PHL_TRA_CAR_LIQ,2026,109.9028
RE1,PHL_TRA_CAR_LIQ,2027,108.886
RE1,PHL_TRA_CAR_LIQ,2028,109.886
RE1,PHL_TRA_CAR_LIQ,2029,109.886
RE1,PHL_TRA_CAR_LIQ,2030,109.9028
RE1,PHL_TRA_CAR_LIQ,2031,108.6332
RE1,PHL_TRA_CAR_LIQ,2032,109.6501
RE1,PHL_TRA_CAR_LIQ,2033,109.6332
RE1,PHL_TRA_CAR_LIQ,2034,44.6501
RE1,PHL_TRA_CAR_LIQ,2035,82.6438
RE1,PHL_TRA_CAR_LIQ,2036,150.8798
RE1,PHL_TRA_CAR_LIQ,2037,150.8798
RE1,PHL_TRA_CAR_LIQ,2038,149.8798
RE1,PHL_TRA_CAR_LIQ,2039,39.5439
RE1,PHL_TRA_CAR_LIQ,2040,0
RE1,PHL_TRA_CAR_LIQ,2041,0
RE1,PHL_TRA_CAR_LIQ,2042,0
RE1,PHL_TRA_CAR_LIQ,2043,0
RE1,PHL_TRA_CAR_LIQ,2044,0
RE1,PHL_TRA_CAR_LIQ,2045,0
RE1,PHL_TRA_CAR_LIQ,2046,0
RE1,PHL_TRA_CAR_LIQ,2047,0
RE1,PHL_TRA_CAR_LIQ,2048,0
RE1,PHL_TRA_CAR_LIQ,2049,0
RE1,PHL_TRA_CAR_LIQ,2050,66.0141
RE1,PHL_TRA_CAR_LIQ,2051,102.5727
RE1,PHL_TRA_CAR_LIQ,2052,0
RE1,PHL_TRA_CAR_LIQ,2053,0
RE1,PHL_TRA_CAR_ELE,2020,0
RE1,PHL_TRA_CAR_ELE,2021,0
RE1,PHL_TRA_CAR_ELE,2022,0
RE1,PHL_TRA_CAR_ELE,2023,0
RE1,PHL_TRA_CAR_ELE,2024,0
RE1,PHL_TRA_CAR_ELE,2025,0
RE1,PHL_TRA_CAR_ELE,2026,0
RE1,PHL_TRA_CAR_ELE,2027,0
RE1,PHL_TRA_CAR_ELE,2028,0
RE1,PHL_TRA_CAR_ELE,2029,0
RE1,PHL_TRA_CAR_ELE,2030,0
RE1,PHL_TRA_CAR_ELE,2031,0
RE1,PHL_TRA_CAR_ELE,2032,0
RE1,PHL_TRA_CAR_ELE,2033,0
RE1,PHL_TRA_CAR_ELE,2034,0
RE1,PHL_TRA_CAR_ELE,2035,0
RE1,PHL_TRA_CAR_ELE,2036,0
RE1,PHL_TRA_CAR_ELE,2037,0
RE1,PHL_TRA_CAR_ELE,2038,0
RE1,PHL_TRA_CAR_ELE,2039,110.1471
RE1,PHL_TRA_CAR_ELE,2040,168.7106
RE1,PHL_TRA_CAR_ELE,2041,127.4653
RE1,PHL_TRA_CAR_ELE,2042,145.9571
RE1,PHL_TRA_CAR_ELE,2043,146.9296
RE1,PHL_TRA_CAR_ELE,2044,146.9463
RE1,PHL_TRA_CAR_ELE,2045,146.9463
RE1,PHL_TRA_CAR_ELE,2046,138.6571
RE1,PHL_TRA_CAR_ELE,2047,139.6463
RE1,PHL_TRA_CAR_ELE,2048,139.6463
RE1,PHL_TRA_CAR_ELE,2049,75.3667
RE1,PHL_TRA_CAR_ELE,2050,91.4489
RE1,PHL_TRA_CAR_ELE,2051,75.9977
RE1,PHL_TRA_CAR_ELE,2052,180.2082
RE1,PHL_TRA_CAR_ELE,2053,179.1922
RE1,PHL_TRA_23WHEEL_NG,2020,0
RE1,PHL_TRA_23WHEEL_NG,2021,0
RE1,PHL_TRA_23WHEEL_NG,2022,0
RE1,PHL_TRA_23WHEEL_NG,2023,0
RE1,PHL_TRA_23WHEEL_NG,2024,0
RE1,PHL_TRA_23WHEEL_NG,2025,0
RE1,PHL_TRA_23WHEEL_NG,2026,0
RE1,PHL_TRA_23WHEEL_NG,2027,0
RE1,PHL_TRA_23WHEEL_NG,2028,0
RE1,PHL_TRA_23WHEEL_NG,2029,0
RE1,PHL_TRA_23WHEEL_NG,2030,0
RE1,PHL_TRA_23WHEEL_NG,2031,0
RE1,PHL_TRA_23WHEEL_NG,2032,0
RE1,PHL_TRA_23WHEEL_NG,2033,0
RE1,PHL_TRA_23WHEEL_NG,2034,0
RE1,PHL_TRA_23WHEEL_NG,2035,0
RE1,PHL_TRA_23WHEEL_NG,2036,0
RE1,PHL_TRA_23WHEEL_NG,2037,0
RE1,PHL_TRA_23WHEEL_NG,2038,0
RE1,PHL_TRA_23WHEEL_NG,2039,0
RE1,PHL_TRA_23WHEEL_NG,2040,0
RE1,PHL_TRA_23WHEEL_NG,2041,0
RE1,PHL_TRA_23WHEEL_NG,2042,0
RE1,PHL_TRA_23WHEEL_NG,2043,0
RE1,PHL_TRA_23WHEEL_NG,2044,0
RE1,PHL_TRA_23WHEEL_NG,2045,0
RE1,PHL_TRA_23WHEEL_NG,2046,0
RE1,PHL_TRA_23WHEEL_NG,2047,0
RE1,PHL_TRA_23WHEEL_NG,2048,0
RE1,PHL_TRA_23WHEEL_NG,2049,0
RE1,PHL_TRA_23WHEEL_NG,2050,0
RE1,PHL_TRA_23WHEEL_NG,2051,0
RE1,PHL_TRA_23WHEEL_NG,2052,0
RE1,PHL_TRA_23WHEEL_NG,2053,0
RE1,PHL_TRA_23WHEEL_LIQ,2020,59.402
RE1,PHL_TRA_23WHEEL_LIQ,2021,232.9885
RE1,PHL_TRA_23WHEEL_LIQ,2022,209.1034
RE1,PHL_TRA_23WHEEL_LIQ,2023,193.7031
RE1,PHL_TRA_23WHEEL_LIQ,2024,265.5649
RE1,PHL_TRA_23WHEEL_LIQ,2025,180.9392
RE1,PHL_TRA_23WHEEL_LIQ,2026,101.7158
RE1,PHL_TRA_23WHEEL_LIQ,2027,55.5048
RE1,PHL_TRA_23WHEEL_LIQ,2028,56.4855
RE1,PHL_TRA_23WHEEL_LIQ,2029,60.6889
RE1,PHL_TRA_23WHEEL_LIQ,2030,0
RE1,PHL_TRA_23WHEEL_LIQ,2031,66.104
RE1,PHL_TRA_23WHEEL_LIQ,2032,92.1634
RE1,PHL_TRA_23WHEEL_LIQ,2033,9.288
RE1,PHL_TRA_23WHEEL_LIQ,2034,0
RE1,PHL_TRA_23WHEEL_LIQ,2035,0
RE1,PHL_TRA_23WHEEL_LIQ,2036,0
RE1,PHL_TRA_23WHEEL_LIQ,2037,0
RE1,PHL_TRA_23WHEEL_LIQ,2038,35.4027
RE1,PHL_TRA_23WHEEL_LIQ,2039,125.2507
RE1,PHL_TRA_23WHEEL_LIQ,2040,192.5348
RE1,PHL_TRA_23WHEEL_LIQ,2041,168.1112
RE1,PHL_TRA_23WHEEL_LIQ,2042,117.0149
RE1,PHL_TRA_23WHEEL_LIQ,2043,122.759
RE1,PHL_TRA_23WHEEL_LIQ,2044,126.9721
RE1,PHL_TRA_23WHEEL_LIQ,2045,66.2929
RE1,PHL_TRA_23WHEEL_LIQ,2046,126.1831
RE1,PHL_TRA_23WHEEL_LIQ,2047,152.8274
RE1,PHL_TRA_23WHEEL_LIQ,2048,61.1595
RE1,PHL_TRA_23WHEEL_LIQ,2049,0
RE1,PHL_TRA_23WHEEL_LIQ,2050,39.2331
RE1,PHL_TRA_23WHEEL_LIQ,2051,21.6615
RE1,PHL_TRA_23WHEEL_LIQ,2052,80.6607
