r,t,y,AnnualFixedOperatingCost
RE1,PHL_TRA_SHIP_AMMO,2038,0.0
RE1,PHL_TRA_SHIP_AMMO,2039,0.0
RE1,PHL_TRA_SHIP_AMMO,2040,0.0
RE1,PHL_TRA_SHIP_AMMO,2041,0.0
RE1,PHL_TRA_SHIP_AMMO,2042,0.0
RE1,PHL_TRA_SHIP_AMMO,2043,0.0
RE1,PHL_TRA_SHIP_AMMO,2044,0.0
RE1,PHL_TRA_SHIP_AMMO,2045,0.0
RE1,PHL_TRA_SHIP_AMMO,2046,0.0
RE1,PHL_TRA_SHIP_AMMO,2047,0.0
RE1,PHL_TRA_SHIP_AMMO,2048,0.0
RE1,PHL_TRA_SHIP_AMMO,2049,0.0
RE1,PHL_TRA_SHIP_AMMO,2050,0.0
RE1,PHL_TRA_SHIP_AMMO,2051,0.0
RE1,PHL_TRA_SHIP_AMMO,2052,0.0
RE1,PHL_TRA_SHIP_AMMO,2053,0.0
RE1,PHL_TRA_SHIP_LIQ,2020,2364000.0
RE1,PHL_TRA_SHIP_LIQ,2021,2547041.5
RE1,PHL_TRA_SHIP_LIQ,2022,2730161.5
RE1,PHL_TRA_SHIP_LIQ,2023,2913275.4
RE1,PHL_TRA_SHIP_LIQ,2024,3096389.4
RE1,PHL_TRA_SHIP_LIQ,2025,3279503.3
RE1,PHL_TRA_SHIP_LIQ,2026,3489521.3
RE1,PHL_TRA_SHIP_LIQ,2027,3699539.3
RE1,PHL_TRA_SHIP_LIQ,2028,3909557.2
RE1,PHL_TRA_SHIP_LIQ,2029,4119575.2
RE1,PHL_TRA_SHIP_LIQ,2030,4329587.1
RE1,PHL_TRA_SHIP_LIQ,2031,4554875.1
RE1,PHL_TRA_SHIP_LIQ,2032,4780157.0
RE1,PHL_TRA_SHIP_LIQ,2033,5005445.0
RE1,PHL_TRA_SHIP_LIQ,2034,5230727.0
RE1,PHL_TRA_SHIP_LIQ,2035,5456008.9
RE1,PHL_TRA_SHIP_LIQ,2036,5701846.9
RE1,PHL_TRA_SHIP_LIQ,2037,5947678.8
RE1,PHL_TRA_SHIP_LIQ,2038,6193510.8
RE1,PHL_TRA_SHIP_LIQ,2039,6685180.7
RE1,PHL_TRA_SHIP_LIQ,2040,6685180.7
RE1,PHL_TRA_SHIP_LIQ,2041,6950146.6
RE1,PHL_TRA_SHIP_LIQ,2042,7215118.6
RE1,PHL_TRA_SHIP_LIQ,2043,7480084.5
RE1,PHL_TRA_SHIP_LIQ,2044,7745050.5
RE1,PHL_TRA_SHIP_LIQ,2045,8010022.4
RE1,PHL_TRA_SHIP_LIQ,2046,8292766.3
RE1,PHL_TRA_SHIP_LIQ,2047,8575504.3
RE1,PHL_TRA_SHIP_LIQ,2048,8858248.2
RE1,PHL_TRA_SHIP_LIQ,2049,9765148.1
RE1,PHL_TRA_SHIP_LIQ,2050,9423736.1
RE1,PHL_TRA_SHIP_LIQ,2051,9718996.1
RE1,PHL_TRA_SHIP_LIQ,2052,10014262.0
RE1,PHL_TRA_SHIP_LIQ,2053,10309522.0
RE1,PHL_TRA_RAILF_H2,2020,0.0
RE1,PHL_TRA_RAILF_H2,2021,0.0
RE1,PHL_TRA_RAILF_H2,2022,0.0
RE1,PHL_TRA_RAILF_H2,2023,0.0
RE1,PHL_TRA_RAILF_H2,2024,0.0
RE1,PHL_TRA_RAILF_H2,2025,0.0
RE1,PHL_TRA_RAILF_H2,2026,0.0
RE1,PHL_TRA_RAILF_H2,2027,0.0
RE1,PHL_TRA_RAILF_H2,2028,0.0
RE1,PHL_TRA_RAILF_H2,2029,0.0
RE1,PHL_TRA_RAILF_H2,2030,0.0
RE1,PHL_TRA_RAILF_H2,2031,0.0
RE1,PHL_TRA_RAILF_H2,2032,0.0
RE1,PHL_TRA_RAILF_H2,2033,0.0
RE1,PHL_TRA_RAILF_H2,2034,0.0
RE1,PHL_TRA_RAILF_H2,2035,0.0
RE1,PHL_TRA_RAILF_H2,2036,0.0
RE1,PHL_TRA_RAILF_H2,2037,0.0
RE1,PHL_TRA_RAILF_H2,2038,0.0
RE1,PHL_TRA_RAILF_H2,2039,0.0
RE1,PHL_TRA_RAILF_H2,2040,0.0
RE1,PHL_TRA_RAILF_H2,2041,0.0
RE1,PHL_TRA_RAILF_H2,2042,0.0
RE1,PHL_TRA_RAILF_H2,2043,0.0
RE1,PHL_TRA_RAILF_H2,2044,0.0
RE1,PHL_TRA_RAILF_H2,2045,0.0
RE1,PHL_TRA_RAILF_H2,2046,0.0
RE1,PHL_TRA_RAILF_H2,2047,0.0
RE1,PHL_TRA_RAILF_H2,2048,0.0
RE1,PHL_TRA_RAILF_H2,2049,0.0
RE1,PHL_TRA_RAILF_H2,2050,0.0
RE1,PHL_TRA_RAILF_H2,2051,0.0
RE1,PHL_TRA_RAILF_H2,2052,0.0
RE1,PHL_TRA_RAILF_H2,2053,0.0
RE1,PHL_TRA_RAILF_LIQ,2020,0.0
RE1,PHL_TRA_RAILF_LIQ,2021,0.0
RE1,PHL_TRA_RAILF_LIQ,2022,0.24
RE1,PHL_TRA_RAILF_LIQ,2023,0.24
RE1,PHL_TRA_RAILF_LIQ,2024,0.48
RE1,PHL_TRA_RAILF_LIQ,2025,0.5135
RE1,PHL_TRA_RAILF_LIQ,2026,0.7535
RE1,PHL_TRA_RAILF_LIQ,2027,0.9935
RE1,PHL_TRA_RAILF_LIQ,2028,0.9935
RE1,PHL_TRA_RAILF_LIQ,2029,1.2559
RE1,PHL_TRA_RAILF_LIQ,2030,1.4959
RE1,PHL_TRA_RAILF_LIQ,2031,1.7359
RE1,PHL_TRA_RAILF_LIQ,2032,1.7359
RE1,PHL_TRA_RAILF_LIQ,2033,1.9759
RE1,PHL_TRA_RAILF_LIQ,2034,2.2477
RE1,PHL_TRA_RAILF_LIQ,2035,2.4877
RE1,PHL_TRA_RAILF_LIQ,2036,2.9245
RE1,PHL_TRA_RAILF_LIQ,2037,3.1643
RE1,PHL_TRA_RAILF_LIQ,2038,3.2723
RE1,PHL_TRA_RAILF_LIQ,2039,3.7516
RE1,PHL_TRA_RAILF_LIQ,2040,4.32
RE1,PHL_TRA_RAILF_LIQ,2041,4.56
RE1,PHL_TRA_RAILF_LIQ,2042,5.04
RE1,PHL_TRA_RAILF_LIQ,2043,5.52
RE1,PHL_TRA_RAILF_LIQ,2044,5.76
RE1,PHL_TRA_RAILF_LIQ,2045,6.24
RE1,PHL_TRA_RAILF_LIQ,2046,6.72
RE1,PHL_TRA_RAILF_LIQ,2047,7.2
RE1,PHL_TRA_RAILF_LIQ,2048,7.68
RE1,PHL_TRA_RAILF_LIQ,2049,8.16
RE1,PHL_TRA_RAILF_LIQ,2050,8.64
RE1,PHL_TRA_RAILF_LIQ,2051,9.36
RE1,PHL_TRA_RAILF_LIQ,2052,9.84
RE1,PHL_TRA_RAILF_LIQ,2053,10.56
RE1,PHL_TRA_RAILF_ELE,2020,0.48
RE1,PHL_TRA_RAILF_ELE,2021,0.48
RE1,PHL_TRA_RAILF_ELE,2022,0.48
RE1,PHL_TRA_RAILF_ELE,2023,0.48
RE1,PHL_TRA_RAILF_ELE,2024,0.48
RE1,PHL_TRA_RAILF_ELE,2025,0.48
RE1,PHL_TRA_RAILF_ELE,2026,0.48
RE1,PHL_TRA_RAILF_ELE,2027,0.48
RE1,PHL_TRA_RAILF_ELE,2028,0.48
RE1,PHL_TRA_RAILF_ELE,2029,0.456
RE1,PHL_TRA_RAILF_ELE,2030,0.456
RE1,PHL_TRA_RAILF_ELE,2031,0.456
RE1,PHL_TRA_RAILF_ELE,2032,0.456
RE1,PHL_TRA_RAILF_ELE,2033,0.456
RE1,PHL_TRA_RAILF_ELE,2034,0.456
RE1,PHL_TRA_RAILF_ELE,2035,0.456
RE1,PHL_TRA_RAILF_ELE,2036,0.456
RE1,PHL_TRA_RAILF_ELE,2037,0.456
RE1,PHL_TRA_RAILF_ELE,2038,0.456
RE1,PHL_TRA_RAILF_ELE,2039,0.456
RE1,PHL_TRA_RAILF_ELE,2040,0.0
RE1,PHL_TRA_RAILF_ELE,2041,0.0
RE1,PHL_TRA_RAILF_ELE,2042,0.0
RE1,PHL_TRA_RAILF_ELE,2043,0.0
RE1,PHL_TRA_RAILF_ELE,2044,0.0
RE1,PHL_TRA_RAILF_ELE,2045,0.0
RE1,PHL_TRA_RAILF_ELE,2046,0.0
RE1,PHL_TRA_RAILF_ELE,2047,0.0
RE1,PHL_TRA_RAILF_ELE,2048,0.0
RE1,PHL_TRA_RAILF_ELE,2049,0.0
RE1,PHL_TRA_RAILF_ELE,2050,0.0
RE1,PHL_TRA_RAILF_ELE,2051,0.0
RE1,PHL_TRA_RAILF_ELE,2052,0.0
RE1,PHL_TRA_RAILF_ELE,2053,0.0
RE1,PHL_TRA_RAILP_H2,2020,0.0
RE1,PHL_TRA_RAILP_H2,2021,0.0
RE1,PHL_TRA_RAILP_H2,2022,0.0
RE1,PHL_TRA_RAILP_H2,2023,0.0
RE1,PHL_TRA_RAILP_H2,2024,0.0
RE1,PHL_TRA_RAILP_H2,2025,0.0
RE1,PHL_TRA_RAILP_H2,2026,0.0
RE1,PHL_TRA_RAILP_H2,2027,0.0
RE1,PHL_TRA_RAILP_H2,2028,0.0
RE1,PHL_TRA_RAILP_H2,2029,0.0
RE1,PHL_TRA_RAILP_H2,2030,0.0
RE1,PHL_TRA_RAILP_H2,2031,0.0
RE1,PHL_TRA_RAILP_H2,2032,0.0
RE1,PHL_TRA_RAILP_H2,2033,0.0
RE1,PHL_TRA_RAILP_H2,2034,0.0
RE1,PHL_TRA_RAILP_H2,2035,0.0
RE1,PHL_TRA_RAILP_H2,2036,0.0
RE1,PHL_TRA_RAILP_H2,2037,0.0
RE1,PHL_TRA_RAILP_H2,2038,0.0
RE1,PHL_TRA_RAILP_H2,2039,0.0
RE1,PHL_TRA_RAILP_H2,2040,0.0
RE1,PHL_TRA_RAILP_H2,2041,0.0
RE1,PHL_TRA_RAILP_H2,2042,0.0
RE1,PHL_TRA_RAILP_H2,2043,0.0
RE1,PHL_TRA_RAILP_H2,2044,0.0
RE1,PHL_TRA_RAILP_H2,2045,0.0
RE1,PHL_TRA_RAILP_H2,2046,0.0
RE1,PHL_TRA_RAILP_H2,2047,0.0
RE1,PHL_TRA_RAILP_H2,2048,0.0
RE1,PHL_TRA_RAILP_H2,2049,0.0
RE1,PHL_TRA_RAILP_H2,2050,0.0
RE1,PHL_TRA_RAILP_H2,2051,0.0
RE1,PHL_TRA_RAILP_H2,2052,0.0
RE1,PHL_TRA_RAILP_H2,2053,0.0
RE1,PHL_TRA_RAILP_LIQ,2020,0.0
RE1,PHL_TRA_RAILP_LIQ,2021,0.0
RE1,PHL_TRA_RAILP_LIQ,2022,0.24
RE1,PHL_TRA_RAILP_LIQ,2023,0.24
RE1,PHL_TRA_RAILP_LIQ,2024,0.48
RE1,PHL_TRA_RAILP_LIQ,2025,0.5135
RE1,PHL_TRA_RAILP_LIQ,2026,0.7535
RE1,PHL_TRA_RAILP_LIQ,2027,0.7535
RE1,PHL_TRA_RAILP_LIQ,2028,0.9935
RE1,PHL_TRA_RAILP_LIQ,2029,1.0159
RE1,PHL_TRA_RAILP_LIQ,2030,1.2559
RE1,PHL_TRA_RAILP_LIQ,2031,1.4959
RE1,PHL_TRA_RAILP_LIQ,2032,1.4959
RE1,PHL_TRA_RAILP_LIQ,2033,1.7359
RE1,PHL_TRA_RAILP_LIQ,2034,2.0077
RE1,PHL_TRA_RAILP_LIQ,2035,2.2477
RE1,PHL_TRA_RAILP_LIQ,2036,2.6845
RE1,PHL_TRA_RAILP_LIQ,2037,2.9243
RE1,PHL_TRA_RAILP_LIQ,2038,3.0323
RE1,PHL_TRA_RAILP_LIQ,2039,3.2716
RE1,PHL_TRA_RAILP_LIQ,2040,3.84
RE1,PHL_TRA_RAILP_LIQ,2041,4.32
RE1,PHL_TRA_RAILP_LIQ,2042,4.56
RE1,PHL_TRA_RAILP_LIQ,2043,4.8
RE1,PHL_TRA_RAILP_LIQ,2044,5.28
RE1,PHL_TRA_RAILP_LIQ,2045,5.52
RE1,PHL_TRA_RAILP_LIQ,2046,6.0
RE1,PHL_TRA_RAILP_LIQ,2047,6.48
RE1,PHL_TRA_RAILP_LIQ,2048,6.96
RE1,PHL_TRA_RAILP_LIQ,2049,7.44
RE1,PHL_TRA_RAILP_LIQ,2050,7.92
RE1,PHL_TRA_RAILP_LIQ,2051,8.4
RE1,PHL_TRA_RAILP_LIQ,2052,8.88
RE1,PHL_TRA_RAILP_LIQ,2053,9.6
RE1,PHL_TRA_RAILP_ELE,2020,0.48
RE1,PHL_TRA_RAILP_ELE,2021,0.48
RE1,PHL_TRA_RAILP_ELE,2022,0.48
RE1,PHL_TRA_RAILP_ELE,2023,0.48
RE1,PHL_TRA_RAILP_ELE,2024,0.48
RE1,PHL_TRA_RAILP_ELE,2025,0.48
RE1,PHL_TRA_RAILP_ELE,2026,0.48
RE1,PHL_TRA_RAILP_ELE,2027,0.48
RE1,PHL_TRA_RAILP_ELE,2028,0.48
RE1,PHL_TRA_RAILP_ELE,2029,0.456
RE1,PHL_TRA_RAILP_ELE,2030,0.456
RE1,PHL_TRA_RAILP_ELE,2031,0.456
RE1,PHL_TRA_RAILP_ELE,2032,0.456
RE1,PHL_TRA_RAILP_ELE,2033,0.456
RE1,PHL_TRA_RAILP_ELE,2034,0.456
RE1,PHL_TRA_RAILP_ELE,2035,0.456
RE1,PHL_TRA_RAILP_ELE,2036,0.456
RE1,PHL_TRA_RAILP_ELE,2037,0.456
RE1,PHL_TRA_RAILP_ELE,2038,0.456
RE1,PHL_TRA_RAILP_ELE,2039,0.456
RE1,PHL_TRA_RAILP_ELE,2040,0.0
RE1,PHL_TRA_RAILP_ELE,2041,0.0
RE1,PHL_TRA_RAILP_ELE,2042,0.0
RE1,PHL_TRA_RAILP_ELE,2043,0.0
RE1,PHL_TRA_RAILP_ELE,2044,0.0
RE1,PHL_TRA_RAILP_ELE,2045,0.0
RE1,PHL_TRA_RAILP_ELE,2046,0.0
RE1,PHL_TRA_RAILP_ELE,2047,0.0
RE1,PHL_TRA_RAILP_ELE,2048,0.0
RE1,PHL_TRA_RAILP_ELE,2049,0.0
RE1,PHL_TRA_RAILP_ELE,2050,0.0
RE1,PHL_TRA_RAILP_ELE,2051,0.0
RE1,PHL_TRA_RAILP_ELE,2052,0.0
RE1,PHL_TRA_RAILP_ELE,2053,0.0
RE1,PHL_TRA_AVI_LIQ,2020,210.93
RE1,PHL_TRA_AVI_LIQ,2021,219.474
RE1,PHL_TRA_AVI_LIQ,2022,228.552
RE1,PHL_TRA_AVI_LIQ,2023,237.63
RE1,PHL_TRA_AVI_LIQ,2024,246.975
RE1,PHL_TRA_AVI_LIQ,2025,256.053
RE1,PHL_TRA_AVI_LIQ,2026,268.335
RE1,PHL_TRA_AVI_LIQ,2027,280.3499
RE1,PHL_TRA_AVI_LIQ,2028,292.6319
RE1,PHL_TRA_AVI_LIQ,2029,304.9139
RE1,PHL_TRA_AVI_LIQ,2030,316.9289
RE1,PHL_TRA_AVI_LIQ,2031,333.2159
RE1,PHL_TRA_AVI_LIQ,2032,349.7699
RE1,PHL_TRA_AVI_LIQ,2033,366.0569
RE1,PHL_TRA_AVI_LIQ,2034,382.3439
RE1,PHL_TRA_AVI_LIQ,2035,398.6309
RE1,PHL_TRA_AVI_LIQ,2036,421.8599
RE1,PHL_TRA_AVI_LIQ,2037,445.0889
RE1,PHL_TRA_AVI_LIQ,2038,468.3179
RE1,PHL_TRA_AVI_LIQ,2039,514.7759
RE1,PHL_TRA_AVI_LIQ,2040,514.7759
RE1,PHL_TRA_AVI_LIQ,2041,547.6169
RE1,PHL_TRA_AVI_LIQ,2042,580.1909
RE1,PHL_TRA_AVI_LIQ,2043,613.0319
RE1,PHL_TRA_AVI_LIQ,2044,645.8729
RE1,PHL_TRA_AVI_LIQ,2045,678.7139
RE1,PHL_TRA_AVI_LIQ,2046,723.5699
RE1,PHL_TRA_AVI_LIQ,2047,768.4258
RE1,PHL_TRA_AVI_LIQ,2048,813.2818
RE1,PHL_TRA_AVI_LIQ,2049,927.0238
RE1,PHL_TRA_AVI_LIQ,2050,902.9938
RE1,PHL_TRA_AVI_LIQ,2051,961.4668
RE1,PHL_TRA_AVI_LIQ,2052,1019.9398
RE1,PHL_TRA_AVI_LIQ,2053,1078.4128
RE1,PHL_TRA_TRUL_ELE,2020,0.0
RE1,PHL_TRA_TRUL_ELE,2021,0.0
RE1,PHL_TRA_TRUL_ELE,2022,0.0
RE1,PHL_TRA_TRUL_ELE,2023,0.0
RE1,PHL_TRA_TRUL_ELE,2024,0.0
RE1,PHL_TRA_TRUL_ELE,2025,0.0
RE1,PHL_TRA_TRUL_ELE,2026,0.0
RE1,PHL_TRA_TRUL_ELE,2027,0.0
RE1,PHL_TRA_TRUL_ELE,2028,0.0
RE1,PHL_TRA_TRUL_ELE,2029,0.0
RE1,PHL_TRA_TRUL_ELE,2030,0.0
RE1,PHL_TRA_TRUL_ELE,2031,0.0
RE1,PHL_TRA_TRUL_ELE,2032,0.0
RE1,PHL_TRA_TRUL_ELE,2033,0.0
RE1,PHL_TRA_TRUL_ELE,2034,0.0
RE1,PHL_TRA_TRUL_ELE,2035,0.0
RE1,PHL_TRA_TRUL_ELE,2036,0.0
RE1,PHL_TRA_TRUL_ELE,2037,0.0
RE1,PHL_TRA_TRUL_ELE,2038,0.0
RE1,PHL_TRA_TRUL_ELE,2039,0.0
RE1,PHL_TRA_TRUL_ELE,2040,0.0
RE1,PHL_TRA_TRUL_ELE,2041,0.0
RE1,PHL_TRA_TRUL_ELE,2042,0.0
RE1,PHL_TRA_TRUL_ELE,2043,0.0
RE1,PHL_TRA_TRUL_ELE,2044,0.0
RE1,PHL_TRA_TRUL_ELE,2045,0.0
RE1,PHL_TRA_TRUL_ELE,2046,0.0
RE1,PHL_TRA_TRUL_ELE,2047,0.0
RE1,PHL_TRA_TRUL_ELE,2048,0.0
RE1,PHL_TRA_TRUL_ELE,2049,0.0
RE1,PHL_TRA_TRUL_ELE,2050,0.0
RE1,PHL_TRA_TRUL_ELE,2051,0.0
RE1,PHL_TRA_TRUL_ELE,2052,0.0
RE1,PHL_TRA_TRUL_ELE,2053,0.0
RE1,PHL_TRA_TRUL_PHEV,2020,0.0
RE1,PHL_TRA_TRUL_PHEV,2021,0.0
RE1,PHL_TRA_TRUL_PHEV,2022,0.0
RE1,PHL_TRA_TRUL_PHEV,2023,0.0
RE1,PHL_TRA_TRUL_PHEV,2024,0.0
RE1,PHL_TRA_TRUL_PHEV,2025,0.0
RE1,PHL_TRA_TRUL_PHEV,2026,0.0
RE1,PHL_TRA_TRUL_PHEV,2027,0.0
RE1,PHL_TRA_TRUL_PHEV,2028,0.0
RE1,PHL_TRA_TRUL_PHEV,2029,0.0
RE1,PHL_TRA_TRUL_PHEV,2030,0.0
RE1,PHL_TRA_TRUL_PHEV,2031,0.0
RE1,PHL_TRA_TRUL_PHEV,2032,0.0
RE1,PHL_TRA_TRUL_PHEV,2033,0.0
RE1,PHL_TRA_TRUL_PHEV,2034,0.0
RE1,PHL_TRA_TRUL_PHEV,2035,0.0
RE1,PHL_TRA_TRUL_PHEV,2036,0.0
RE1,PHL_TRA_TRUL_PHEV,2037,0.0
RE1,PHL_TRA_TRUL_PHEV,2038,0.0
RE1,PHL_TRA_TRUL_PHEV,2039,0.0
RE1,PHL_TRA_TRUL_PHEV,2040,0.0
RE1,PHL_TRA_TRUL_PHEV,2041,0.0
RE1,PHL_TRA_TRUL_PHEV,2042,0.0
RE1,PHL_TRA_TRUL_PHEV,2043,0.0
RE1,PHL_TRA_TRUL_PHEV,2044,0.0
RE1,PHL_TRA_TRUL_PHEV,2045,0.0
RE1,PHL_TRA_TRUL_PHEV,2046,0.0
RE1,PHL_TRA_TRUL_PHEV,2047,0.0
RE1,PHL_TRA_TRUL_PHEV,2048,0.0
RE1,PHL_TRA_TRUL_PHEV,2049,0.0
RE1,PHL_TRA_TRUL_PHEV,2050,0.0
RE1,PHL_TRA_TRUL_PHEV,2051,0.0
RE1,PHL_TRA_TRUL_PHEV,2052,0.0
RE1,PHL_TRA_TRUL_PHEV,2053,0.0
RE1,PHL_TRA_TRUL_LIQ,2020,210.6544
RE1,PHL_TRA_TRUL_LIQ,2021,223.198
RE1,PHL_TRA_TRUL_LIQ,2022,236.047
RE1,PHL_TRA_TRUL_LIQ,2023,248.9148
RE1,PHL_TRA_TRUL_LIQ,2024,261.8083
RE1,PHL_TRA_TRUL_LIQ,2025,274.7248
RE1,PHL_TRA_TRUL_LIQ,2026,290.5308
RE1,PHL_TRA_TRUL_LIQ,2027,306.3647
RE1,PHL_TRA_TRUL_LIQ,2028,322.233
RE1,PHL_TRA_TRUL_LIQ,2029,338.1138
RE1,PHL_TRA_TRUL_LIQ,2030,355.5867
RE1,PHL_TRA_TRUL_LIQ,2031,374.5716
RE1,PHL_TRA_TRUL_LIQ,2032,393.5869
RE1,PHL_TRA_TRUL_LIQ,2033,412.6198
RE1,PHL_TRA_TRUL_LIQ,2034,431.6671
RE1,PHL_TRA_TRUL_LIQ,2035,450.7163
RE1,PHL_TRA_TRUL_LIQ,2036,473.9148
RE1,PHL_TRA_TRUL_LIQ,2037,497.1173
RE1,PHL_TRA_TRUL_LIQ,2038,520.3405
RE1,PHL_TRA_TRUL_LIQ,2039,543.5626
RE1,PHL_TRA_TRUL_LIQ,2040,568.2525
RE1,PHL_TRA_TRUL_LIQ,2041,595.2899
RE1,PHL_TRA_TRUL_LIQ,2042,622.3124
RE1,PHL_TRA_TRUL_LIQ,2043,649.3386
RE1,PHL_TRA_TRUL_LIQ,2044,676.3581
RE1,PHL_TRA_TRUL_LIQ,2045,703.3703
RE1,PHL_TRA_TRUL_LIQ,2046,732.7411
RE1,PHL_TRA_TRUL_LIQ,2047,762.1155
RE1,PHL_TRA_TRUL_LIQ,2048,791.4833
RE1,PHL_TRA_TRUL_LIQ,2049,820.8445
RE1,PHL_TRA_TRUL_LIQ,2050,851.9296
RE1,PHL_TRA_TRUL_LIQ,2051,881.4611
RE1,PHL_TRA_TRUL_LIQ,2052,910.9827
RE1,PHL_TRA_TRUL_LIQ,2053,940.5044
RE1,PHL_TRA_TRUL_NG,2020,0.0
RE1,PHL_TRA_TRUL_NG,2021,0.0
RE1,PHL_TRA_TRUL_NG,2022,0.0
RE1,PHL_TRA_TRUL_NG,2023,0.0
RE1,PHL_TRA_TRUL_NG,2024,0.0
RE1,PHL_TRA_TRUL_NG,2025,0.0
RE1,PHL_TRA_TRUL_NG,2026,0.0
RE1,PHL_TRA_TRUL_NG,2027,0.0
RE1,PHL_TRA_TRUL_NG,2028,0.0
RE1,PHL_TRA_TRUL_NG,2029,0.0
RE1,PHL_TRA_TRUL_NG,2030,0.0
RE1,PHL_TRA_TRUL_NG,2031,0.0
RE1,PHL_TRA_TRUL_NG,2032,0.0
RE1,PHL_TRA_TRUL_NG,2033,0.0
RE1,PHL_TRA_TRUL_NG,2034,0.0
RE1,PHL_TRA_TRUL_NG,2035,0.0
RE1,PHL_TRA_TRUL_NG,2036,0.0
RE1,PHL_TRA_TRUL_NG,2037,0.0
RE1,PHL_TRA_TRUL_NG,2038,0.0
RE1,PHL_TRA_TRUL_NG,2039,0.0
RE1,PHL_TRA_TRUL_NG,2040,0.0
RE1,PHL_TRA_TRUL_NG,2041,0.0
RE1,PHL_TRA_TRUL_NG,2042,0.0
RE1,PHL_TRA_TRUL_NG,2043,0.0
RE1,PHL_TRA_TRUL_NG,2044,0.0
RE1,PHL_TRA_TRUL_NG,2045,0.0
RE1,PHL_TRA_TRUL_NG,2046,0.0
RE1,PHL_TRA_TRUL_NG,2047,0.0
RE1,PHL_TRA_TRUL_NG,2048,0.0
RE1,PHL_TRA_TRUL_NG,2049,0.0
RE1,PHL_TRA_TRUL_NG,2050,0.0
RE1,PHL_TRA_TRUL_NG,2051,0.0
RE1,PHL_TRA_TRUL_NG,2052,0.0
RE1,PHL_TRA_TRUL_NG,2053,0.0
RE1,PHL_TRA_TRUL_H2,2020,0.0
RE1,PHL_TRA_TRUL_H2,2021,0.0
RE1,PHL_TRA_TRUL_H2,2022,0.0
RE1,PHL_TRA_TRUL_H2,2023,0.0
RE1,PHL_TRA_TRUL_H2,2024,0.0
RE1,PHL_TRA_TRUL_H2,2025,0.0
RE1,PHL_TRA_TRUL_H2,2026,0.0
RE1,PHL_TRA_TRUL_H2,2027,0.0
RE1,PHL_TRA_TRUL_H2,2028,0.0
RE1,PHL_TRA_TRUL_H2,2029,0.0
RE1,PHL_TRA_TRUL_H2,2030,0.0
RE1,PHL_TRA_TRUL_H2,2031,0.0
RE1,PHL_TRA_TRUL_H2,2032,0.0
RE1,PHL_TRA_TRUL_H2,2033,0.0
RE1,PHL_TRA_TRUL_H2,2034,0.0
RE1,PHL_TRA_TRUL_H2,2035,0.0
RE1,PHL_TRA_TRUL_H2,2036,0.0
RE1,PHL_TRA_TRUL_H2,2037,0.0
RE1,PHL_TRA_TRUL_H2,2038,0.0
RE1,PHL_TRA_TRUL_H2,2039,0.0
RE1,PHL_TRA_TRUL_H2,2040,0.0
RE1,PHL_TRA_TRUL_H2,2041,0.0
RE1,PHL_TRA_TRUL_H2,2042,0.0
RE1,PHL_TRA_TRUL_H2,2043,0.0
RE1,PHL_TRA_TRUL_H2,2044,0.0
RE1,PHL_TRA_TRUL_H2,2045,0.0
RE1,PHL_TRA_TRUL_H2,2046,0.0
RE1,PHL_TRA_TRUL_H2,2047,0.0
RE1,PHL_TRA_TRUL_H2,2048,0.0
RE1,PHL_TRA_TRUL_H2,2049,0.0
RE1,PHL_TRA_TRUL_H2,2050,0.0
RE1,PHL_TRA_TRUL_H2,2051,0.0
RE1,PHL_TRA_TRUL_H2,2052,0.0
RE1,PHL_TRA_TRUL_H2,2053,0.0
RE1,PHL_TRA_TRUH_H2,2020,0.0
RE1,PHL_TRA_TRUH_H2,2021,0.0
RE1,PHL_TRA_TRUH_H2,2022,0.0
RE1,PHL_TRA_TRUH_H2,2023,0.0
RE1,PHL_TRA_TRUH_H2,2024,0.0
RE1,PHL_TRA_TRUH_H2,2025,0.0
RE1,PHL_TRA_TRUH_H2,2026,0.0
RE1,PHL_TRA_TRUH_H2,2027,0.0
RE1,PHL_TRA_TRUH_H2,2028,0.0
RE1,PHL_TRA_TRUH_H2,2029,0.0
RE1,PHL_TRA_TRUH_H2,2030,0.0
RE1,PHL_TRA_TRUH_H2,2031,0.0
RE1,PHL_TRA_TRUH_H2,2032,0.0
RE1,PHL_TRA_TRUH_H2,2033,0.0
RE1,PHL_TRA_TRUH_H2,2034,0.0
RE1,PHL_TRA_TRUH_H2,2035,0.0
RE1,PHL_TRA_TRUH_H2,2036,0.0
RE1,PHL_TRA_TRUH_H2,2037,0.0
RE1,PHL_TRA_TRUH_H2,2038,0.0
RE1,PHL_TRA_TRUH_H2,2039,0.0
RE1,PHL_TRA_TRUH_H2,2040,0.0
RE1,PHL_TRA_TRUH_H2,2041,0.0
RE1,PHL_TRA_TRUH_H2,2042,0.0
RE1,PHL_TRA_TRUH_H2,2043,0.0
RE1,PHL_TRA_TRUH_H2,2044,0.0
RE1,PHL_TRA_TRUH_H2,2045,0.0
RE1,PHL_TRA_TRUH_H2,2046,0.0
RE1,PHL_TRA_TRUH_H2,2047,0.0
RE1,PHL_TRA_TRUH_H2,2048,0.0
RE1,PHL_TRA_TRUH_H2,2049,0.0
RE1,PHL_TRA_TRUH_H2,2050,0.0
RE1,PHL_TRA_TRUH_H2,2051,0.0
RE1,PHL_TRA_TRUH_H2,2052,0.0
RE1,PHL_TRA_TRUH_H2,2053,0.0
RE1,PHL_TRA_TRUH_PHEV,2020,0.0
